"Survey"	"Stratum"	"PSU"	"Layer"	"Beam"	"SpeciesCategory"	"IndividualTotalLength"	"LengthResolution"	"Frequency"	"Density"	"MinLayerDepth"	"MaxLayerDepth"	"DensityWeight"
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	1035.15396513439	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	58010.135439819	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	91155.8190202727	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	478573.239030433	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	395698.651731262	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	92190.9729854071	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	36251.1454758702	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	1035.15396513439	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	1035.15396513439	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	6281.56991614795	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	72976.0571329252	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	72976.0571329252	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	174957.181985753	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	171078.393930442	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	219854.947065085	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	267704.724533432	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	194728.667400507	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	150757.677987484	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	87941.9788260313	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	56534.1292453049	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	31407.8495807264	10	189.2	1
"Survey"	"45G9"	"PSU130"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	6281.56991614795	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	2104.25375231746	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	117922.598263762	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	185300.912404926	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	972840.338642537	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	804373.456256205	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	187405.166157243	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	73691.0753981437	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	2104.25375231746	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	2104.25375231746	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	12769.1314642095	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	148345.219381306	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	148345.219381306	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	355651.73789448	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	347766.964619451	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	446919.601247142	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	544188.294771637	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	395843.075390331	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	306459.155140892	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	178767.840498851	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	114922.183177831	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	63845.6573210203	10	189.2	1
"Survey"	"45G9"	"PSU131"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	12769.1314642095	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	2466.94485481467	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	138247.845219608	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	217239.547248687	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	1140519.98972427	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	943016.001314166	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	219706.492103502	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	86392.5365935546	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	2466.94485481467	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	2466.94485481467	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	14970.0306492937	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	173914.137154813	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	173914.137154813	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	416952.196919414	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	407708.3969068	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	523951.072725058	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	637985.087282728	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	464070.950127915	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	359280.735582891	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	209580.429090017	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	134730.27584358	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	74850.1532464369	10	189.2	1
"Survey"	"45G9"	"PSU132"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	14970.0306492937	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	2553.93909078731	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	143123.011215424	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	224900.273186301	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	1180739.23699441	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	976270.476534475	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	227454.212277089	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	89439.0792432724	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	2553.93909078731	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	2553.93909078731	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	15497.9331584563	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	180047.037716857	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	180047.037716857	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	431655.581041408	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	422085.808067538	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	542427.66054574	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	660482.965628804	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	480435.927911948	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	371950.395802787	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	216971.064218289	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	139481.398426041	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	77489.6657922486	10	189.2	1
"Survey"	"45G9"	"PSU133"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	15497.9331584563	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	3864.78992244627	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	216583.227615274	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	340334.001112721	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	1786772.87983644	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	1477357.19810339	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	344198.791035168	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	135345.143264836	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	3864.78992244627	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	3864.78992244627	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	23452.4997505259	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	272459.112061244	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	272459.112061244	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	653209.8379301	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	638728.223124592	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	820837.491268059	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	999486.604327249	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	727027.492266006	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	562859.994012374	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	328334.996507214	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	211072.497754634	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	117262.49875258	10	189.2	1
"Survey"	"45G9"	"PSU134"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	23452.4997505259	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	4662.45220480669	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	261284.304550197	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	410576.265644552	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	2155548.76726887	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	1782272.11926289	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	415238.717849359	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	163279.317708835	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	4662.45220480669	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	4662.45220480669	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	28292.911481423	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	328692.532644969	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	328692.532644969	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	788027.217565007	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	770556.711215631	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	990251.901849384	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	1205772.78856872	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	877080.255923753	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	679029.875553852	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	396100.760739742	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	254636.203332687	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	141464.557407055	10	189.2	1
"Survey"	"45G9"	"PSU135"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	28292.911481423	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	8814.94264948296	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	493990.299234718	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	776245.219450065	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	4075331.5909705	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	3369605.91271653	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	785060.162099548	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	308699.74816391	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	8814.94264948296	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	8814.94264948296	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	53491.2490552773	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	621433.89300413	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	621433.89300413	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	1489862.93562556	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	1456832.78222937	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	1872193.71693391	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	2279662.61371705	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	1658228.72071292	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	1283789.97732609	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	748877.486773542	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	481421.241497269	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	267456.245276273	10	189.2	1
"Survey"	"45G9"	"PSU136"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	53491.2490552773	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	26965.6317201842	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	1511156.79502331	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	2374597.71941588	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	12466773.2042691	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	10307900.5386154	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	2401563.35113607	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	944337.819553468	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	26965.6317201842	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	26965.6317201842	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	163634.11307751	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	1901017.1890537	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	1901017.1890537	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	4557612.77561889	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	4456570.83041745	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	5727193.95771042	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	6973674.69445443	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	5072657.50540072	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	3927218.7138585	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	2290877.5830841	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	1472707.01769689	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	818170.565387202	10	189.2	1
"Survey"	"45G9"	"PSU137"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	163634.11307751	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	2651.38812366467	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	148584.065112813	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	233481.650163895	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	1225791.95463381	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	1013521.4094593	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	236133.03828756	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	92851.7494221105	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	2651.38812366468	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	2651.38812366467	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	16089.2779572957	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	186916.978257425	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	186916.978257425	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	448125.989071239	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	438191.068344033	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	563124.728505109	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	685684.594933385	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	498767.616675961	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	386142.670974925	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	225249.891402037	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	144803.501615593	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	80446.3897864441	10	189.2	1
"Survey"	"45G9"	"PSU138"	"WaterColumn"	"I1"	"126417"	18.5	0.5	38000	16089.2779572957	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	7	0.5	38000	2055.20655696196	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	7.5	0.5	38000	115173.988355142	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	8	0.5	38000	180981.808760574	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	8.5	0.5	38000	950164.798638602	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	9	0.5	38000	785624.642333777	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	9.5	0.5	38000	183037.015317536	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	10	0.5	38000	71973.4400763444	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	10.5	0.5	38000	2055.20655696196	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	11	0.5	38000	2055.20655696196	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	12.5	0.5	38000	12471.5009694294	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	13	0.5	38000	144887.500963537	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	13.5	0.5	38000	144887.500963537	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	14	0.5	38000	347361.996104632	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	14.5	0.5	38000	339661.005804792	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	15	0.5	38000	436502.533929844	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	15.5	0.5	38000	531504.03101569	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	16	0.5	38000	386616.530052153	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	16.5	0.5	38000	299316.023266173	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	17	0.5	38000	174601.013571932	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	17.5	0.5	38000	112243.508724812	10	189.2	1
"Survey"	"45G9"	"PSU139"	"WaterColumn"	"I1"	"126417"	18	0.5	38000	62357.5048471205	10	189.2	1
