"Survey"	"Stratum"	"Layer"	"SpeciesCategory"	"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"IndividualTotalLength"	"LengthResolution"	"IndividualRoundWeight"	"Beam"	"Frequency"	"Abundance"	"Biomass"	"MinLayerDepth"	"MaxLayerDepth"	"Cruise"	"Platform"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"	"Sample"	"CatchFractionWeight"	"CatchFractionCount"	"SampleWeight"	"SampleCount"	"Individual"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"134"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-134"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"135"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-135"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"136"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-136"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"137"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-137"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"138"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-138"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"139"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-139"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"140"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-140"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"141"	15	0.5	NA	"I1"	38000	11130788.7634834	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-141"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"142"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-142"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"143"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-143"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"144"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-144"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"145"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-145"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"146"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-146"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"147"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-147"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"148"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-148"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"149"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-149"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"150"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-150"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"151"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-151"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"152"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-152"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"153"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-153"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"154"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-154"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"155"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-155"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"156"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-156"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"157"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-157"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"158"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-158"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"159"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-159"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"160"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-160"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"161"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-161"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"162"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-162"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"163"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-163"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"164"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-164"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"165"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-165"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"166"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-166"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"167"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-167"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"168"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-168"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"169"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-169"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"170"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-170"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"171"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-171"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"172"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-172"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"173"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-173"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"174"	15.5	0.5	NA	"I1"	38000	12163237.0755343	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-174"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"175"	16	0.5	NA	"I1"	38000	11130788.7634836	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-175"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"176"	16	0.5	NA	"I1"	38000	11130788.7634836	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-176"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"177"	16	0.5	NA	"I1"	38000	11130788.7634836	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-177"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"178"	16	0.5	NA	"I1"	38000	11130788.7634836	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-178"	"AverageWeight"	NA	NA
"Survey"	"45G9"	"WaterColumn"	"126417"	"BIAS_2018_SWE"	"55"	"27"	"126417"	"2"	"179"	16	0.5	NA	"I1"	38000	11130788.7634836	NA	10	189.2	"BIAS_2018_SWE"	"26D4"	"BIAS_2018_SWE-55"	"26D4"	2018-10-10T00:00:00Z	58.3075	19.1657	61	"BIAS_2018_SWE-55-27"	"PEL"	1.289956803456	1.289956803456	30	NA	15.3	NA	68	"BIAS_2018_SWE-55-27-126417-2"	222.414	204	0.00464	204	"BIAS_2018_SWE-55-27-126417-2-179"	"AverageWeight"	NA	NA
