"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"	"StockCode"	"IndividualMaturity"	"MaturityScale"
"BIAS2019"	"2"	"2"	"126425"	"1"	"229"	"BIAS2019-2-2-126425-1-229"	2.655555555556	7.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"2"	"2"	"126425"	"1"	"230"	"BIAS2019-2-2-126425-1-230"	2.655555555556	7.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"2"	"2"	"126425"	"1"	"231"	"BIAS2019-2-2-126425-1-231"	2.655555555556	7.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"2"	"2"	"126425"	"1"	"232"	"BIAS2019-2-2-126425-1-232"	2.655555555556	7.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"2"	"2"	"126425"	"1"	"233"	"BIAS2019-2-2-126425-1-233"	2.655555555556	7.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"168"	"BIAS2019-3-3-126417-1-168"	28.4	15.5	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"169"	"BIAS2019-3-3-126417-1-169"	28.8	15.5	0.5	"IndividualWeight"	3	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"170"	"BIAS2019-3-3-126417-1-170"	23.2	15.5	0.5	"IndividualWeight"	5	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"171"	"BIAS2019-3-3-126417-1-171"	23.6	15.5	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"172"	"BIAS2019-3-3-126417-1-172"	27.8	16.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"173"	"BIAS2019-3-3-126417-1-173"	30.8	17	0.5	"IndividualWeight"	2	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"174"	"BIAS2019-3-3-126417-1-174"	24.5	16	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"175"	"BIAS2019-3-3-126417-1-175"	20.6	15	0.5	"IndividualWeight"	3	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"176"	"BIAS2019-3-3-126417-1-176"	27.6	15	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"177"	"BIAS2019-3-3-126417-1-177"	26.7	14.5	0.5	"IndividualWeight"	4	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"178"	"BIAS2019-3-3-126417-1-178"	34	16	0.5	"IndividualWeight"	3	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"179"	"BIAS2019-3-3-126417-1-179"	28.1	16.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"180"	"BIAS2019-3-3-126417-1-180"	27.7	16	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"181"	"BIAS2019-3-3-126417-1-181"	28.9	16	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"182"	"BIAS2019-3-3-126417-1-182"	30.3	16.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"183"	"BIAS2019-3-3-126417-1-183"	30.4	16	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"184"	"BIAS2019-3-3-126417-1-184"	31.6	16.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"185"	"BIAS2019-3-3-126417-1-185"	27.3	16.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"186"	"BIAS2019-3-3-126417-1-186"	30.6	16.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"187"	"BIAS2019-3-3-126417-1-187"	27.6	16.5	0.5	"IndividualWeight"	5	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"188"	"BIAS2019-3-3-126417-1-188"	27.8	16.5	0.5	"IndividualWeight"	2	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"189"	"BIAS2019-3-3-126417-1-189"	31.5	16.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"190"	"BIAS2019-3-3-126417-1-190"	25.3	16	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"191"	"BIAS2019-3-3-126417-1-191"	26.4	16.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"192"	"BIAS2019-3-3-126417-1-192"	26.1	16.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"193"	"BIAS2019-3-3-126417-1-193"	30.3	16.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"194"	"BIAS2019-3-3-126417-1-194"	29.8	16.5	0.5	"IndividualWeight"	2	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"195"	"BIAS2019-3-3-126417-1-195"	31.2	16.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"196"	"BIAS2019-3-3-126417-1-196"	29.1	16.5	0.5	"IndividualWeight"	5	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"197"	"BIAS2019-3-3-126417-1-197"	27.8	17	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"198"	"BIAS2019-3-3-126417-1-198"	24.5	17	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"199"	"BIAS2019-3-3-126417-1-199"	27.4	17	0.5	"IndividualWeight"	4	"M"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"200"	"BIAS2019-3-3-126417-1-200"	32	17	0.5	"IndividualWeight"	3	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"201"	"BIAS2019-3-3-126417-1-201"	32.4	17	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"202"	"BIAS2019-3-3-126417-1-202"	27.4	17.5	0.5	"IndividualWeight"	4	"F"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"203"	"BIAS2019-3-3-126417-1-203"	28.8	17.5	0.5	"IndividualWeight"	4	"F"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"204"	"BIAS2019-3-3-126417-1-204"	30.9	17.5	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"205"	"BIAS2019-3-3-126417-1-205"	30.7	17.5	0.5	"IndividualWeight"	5	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"206"	"BIAS2019-3-3-126417-1-206"	27.4	17	0.5	"IndividualWeight"	5	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"207"	"BIAS2019-3-3-126417-1-207"	34.7	17.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"208"	"BIAS2019-3-3-126417-1-208"	32	17.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"209"	"BIAS2019-3-3-126417-1-209"	34.3	17.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"210"	"BIAS2019-3-3-126417-1-210"	35.4	17.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"211"	"BIAS2019-3-3-126417-1-211"	37	18	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"212"	"BIAS2019-3-3-126417-1-212"	29.6	17.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"213"	"BIAS2019-3-3-126417-1-213"	36.9	18.5	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"214"	"BIAS2019-3-3-126417-1-214"	34.4	17.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"215"	"BIAS2019-3-3-126417-1-215"	33.4	17.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"216"	"BIAS2019-3-3-126417-1-216"	35.4	18.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"217"	"BIAS2019-3-3-126417-1-217"	39.1	18.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"218"	"BIAS2019-3-3-126417-1-218"	38.3	18.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"219"	"BIAS2019-3-3-126417-1-219"	45.3	18.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"220"	"BIAS2019-3-3-126417-1-220"	39.5	18	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"221"	"BIAS2019-3-3-126417-1-221"	34.8	18	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"222"	"BIAS2019-3-3-126417-1-222"	34.5	18	0.5	"IndividualWeight"	4	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"223"	"BIAS2019-3-3-126417-1-223"	36.2	18	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"224"	"BIAS2019-3-3-126417-1-224"	33.3	18	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"225"	"BIAS2019-3-3-126417-1-225"	34.7	18	0.5	"IndividualWeight"	4	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"226"	"BIAS2019-3-3-126417-1-226"	33	18	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"227"	"BIAS2019-3-3-126417-1-227"	36.5	19	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"228"	"BIAS2019-3-3-126417-1-228"	35.9	18.5	0.5	"IndividualWeight"	4	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"229"	"BIAS2019-3-3-126417-1-229"	41.1	18.5	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"230"	"BIAS2019-3-3-126417-1-230"	37.6	18.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"231"	"BIAS2019-3-3-126417-1-231"	41.2	19	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"232"	"BIAS2019-3-3-126417-1-232"	35.9	18.5	0.5	"IndividualWeight"	5	"F"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"233"	"BIAS2019-3-3-126417-1-233"	41.3	19	0.5	"IndividualWeight"	7	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"234"	"BIAS2019-3-3-126417-1-234"	35.7	18.5	0.5	"IndividualWeight"	4	"M"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"235"	"BIAS2019-3-3-126417-1-235"	40.1	19	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"236"	"BIAS2019-3-3-126417-1-236"	39.4	19	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"237"	"BIAS2019-3-3-126417-1-237"	42.9	19.5	0.5	"IndividualWeight"	7	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"238"	"BIAS2019-3-3-126417-1-238"	39.2	19.5	0.5	"IndividualWeight"	5	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"239"	"BIAS2019-3-3-126417-1-239"	46.4	19	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"240"	"BIAS2019-3-3-126417-1-240"	40.4	19.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"241"	"BIAS2019-3-3-126417-1-241"	43.4	19.5	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"242"	"BIAS2019-3-3-126417-1-242"	48.1	19.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"243"	"BIAS2019-3-3-126417-1-243"	48.2	19	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"244"	"BIAS2019-3-3-126417-1-244"	47.2	19.5	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"245"	"BIAS2019-3-3-126417-1-245"	47.8	20	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"246"	"BIAS2019-3-3-126417-1-246"	39.6	19	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"247"	"BIAS2019-3-3-126417-1-247"	42.3	19.5	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"248"	"BIAS2019-3-3-126417-1-248"	51.2	20	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"249"	"BIAS2019-3-3-126417-1-249"	43.3	20	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"250"	"BIAS2019-3-3-126417-1-250"	45	20.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"251"	"BIAS2019-3-3-126417-1-251"	39.7	20	0.5	"IndividualWeight"	5	"F"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"252"	"BIAS2019-3-3-126417-1-252"	44.2	19.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"253"	"BIAS2019-3-3-126417-1-253"	57.7	20	0.5	"IndividualWeight"	8	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"254"	"BIAS2019-3-3-126417-1-254"	54.6	20.5	0.5	"IndividualWeight"	3	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"255"	"BIAS2019-3-3-126417-1-255"	45.7	20.5	0.5	"IndividualWeight"	6	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"256"	"BIAS2019-3-3-126417-1-256"	48.5	20	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"257"	"BIAS2019-3-3-126417-1-257"	52.2	20.5	0.5	"IndividualWeight"	7	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"258"	"BIAS2019-3-3-126417-1-258"	48.4	20	0.5	"IndividualWeight"	4	"F"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"259"	"BIAS2019-3-3-126417-1-259"	48	20	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"260"	"BIAS2019-3-3-126417-1-260"	49.8	20.5	0.5	"IndividualWeight"	7	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"261"	"BIAS2019-3-3-126417-1-261"	50.8	20.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"262"	"BIAS2019-3-3-126417-1-262"	50.7	21	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"263"	"BIAS2019-3-3-126417-1-263"	54.3	21	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"264"	"BIAS2019-3-3-126417-1-264"	53.7	21.5	0.5	"IndividualWeight"	6	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"265"	"BIAS2019-3-3-126417-1-265"	51.9	21	0.5	"IndividualWeight"	6	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"266"	"BIAS2019-3-3-126417-1-266"	57.8	22	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"267"	"BIAS2019-3-3-126417-1-267"	53	22	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"268"	"BIAS2019-3-3-126417-1-268"	74.1	23	0.5	"IndividualWeight"	8	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"269"	"BIAS2019-3-3-126417-1-269"	21.6	15	0.5	"IndividualWeight"	2	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"270"	"BIAS2019-3-3-126417-1-270"	42	19.5	0.5	"IndividualWeight"	7	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"271"	"BIAS2019-3-3-126417-1-271"	22.4	14.5	0.5	"IndividualWeight"	3	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"272"	"BIAS2019-3-3-126417-1-272"	42.4	19.5	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"273"	"BIAS2019-3-3-126417-1-273"	49.9	19.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"274"	"BIAS2019-3-3-126417-1-274"	27.6	15.5	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"275"	"BIAS2019-3-3-126417-1-275"	42.1	20	0.5	"IndividualWeight"	5	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"276"	"BIAS2019-3-3-126417-1-276"	27.3	15	0.5	"IndividualWeight"	2	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"277"	"BIAS2019-3-3-126417-1-277"	60.3	20	0.5	"IndividualWeight"	4	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"278"	"BIAS2019-3-3-126417-1-278"	29.7	15	0.5	"IndividualWeight"	5	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"279"	"BIAS2019-3-3-126417-1-279"	49.6	21.5	0.5	"IndividualWeight"	4	"F"	NA	"64"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"280"	"BIAS2019-3-3-126417-1-280"	26.9	15.5	0.5	"IndividualWeight"	2	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"281"	"BIAS2019-3-3-126417-1-281"	27.8	20	0.5	"IndividualWeight"	7	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"282"	"BIAS2019-3-3-126417-1-282"	80.8	23.5	0.5	"IndividualWeight"	8	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"283"	"BIAS2019-3-3-126417-1-283"	61.4	21	0.5	"IndividualWeight"	7	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"284"	"BIAS2019-3-3-126417-1-284"	58.7	21	0.5	"IndividualWeight"	6	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"285"	"BIAS2019-3-3-126417-1-285"	63.7	21	0.5	"IndividualWeight"	4	"F"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"286"	"BIAS2019-3-3-126417-1-286"	65.5	21	0.5	"IndividualWeight"	5	"M"	NA	"62"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"287"	"BIAS2019-3-3-126417-1-287"	60.8	21	0.5	"IndividualWeight"	5	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"288"	"BIAS2019-3-3-126417-1-288"	60.3	21	0.5	"IndividualWeight"	4	"M"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"289"	"BIAS2019-3-3-126417-1-289"	59.4	21	0.5	"IndividualWeight"	5	"F"	NA	"65"	"M6"
"BIAS2019"	"3"	"3"	"126417"	"1"	"290"	"BIAS2019-3-3-126417-1-290"	27.783333333333	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"291"	"BIAS2019-3-3-126417-1-291"	27.783333333333	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"292"	"BIAS2019-3-3-126417-1-292"	27.783333333333	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"293"	"BIAS2019-3-3-126417-1-293"	27.783333333333	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"294"	"BIAS2019-3-3-126417-1-294"	27.783333333333	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"295"	"BIAS2019-3-3-126417-1-295"	27.783333333333	16	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"296"	"BIAS2019-3-3-126417-1-296"	31.017647058824	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"297"	"BIAS2019-3-3-126417-1-297"	31.017647058824	16.5	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"298"	"BIAS2019-3-3-126417-1-298"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"299"	"BIAS2019-3-3-126417-1-299"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"300"	"BIAS2019-3-3-126417-1-300"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"301"	"BIAS2019-3-3-126417-1-301"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"302"	"BIAS2019-3-3-126417-1-302"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"303"	"BIAS2019-3-3-126417-1-303"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"304"	"BIAS2019-3-3-126417-1-304"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"305"	"BIAS2019-3-3-126417-1-305"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"306"	"BIAS2019-3-3-126417-1-306"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"307"	"BIAS2019-3-3-126417-1-307"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"308"	"BIAS2019-3-3-126417-1-308"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"309"	"BIAS2019-3-3-126417-1-309"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"310"	"BIAS2019-3-3-126417-1-310"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"311"	"BIAS2019-3-3-126417-1-311"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"312"	"BIAS2019-3-3-126417-1-312"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"313"	"BIAS2019-3-3-126417-1-313"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"314"	"BIAS2019-3-3-126417-1-314"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"315"	"BIAS2019-3-3-126417-1-315"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"316"	"BIAS2019-3-3-126417-1-316"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"317"	"BIAS2019-3-3-126417-1-317"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"318"	"BIAS2019-3-3-126417-1-318"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
"BIAS2019"	"3"	"3"	"126417"	"1"	"319"	"BIAS2019-3-3-126417-1-319"	32.66	17	0.5	"AverageWeight"	NA	NA	NA	NA	NA
