"Station"	"Haul"	"SpeciesCategory"	"IndividualTotalLength"	"LengthResolution"	"WeightedCount"	"MinHaulDepth"	"MaxHaulDepth"	"LengthDistributionWeight"	"LengthDistributionType"	"Cruise"	"EffectiveTowDistance"	"DateTime"	"Longitude"	"Latitude"	"Gear"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	45	1	40.45920471713	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	47	1	79.435381552657	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	48	1	118.090387999408	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	52	1	38.044663041683	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	55	1	185.731798430658	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	56	1	36.862213473823	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	57	1	36.585169308054	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	60	1	35.793769026338	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	70	1	35.418797786134	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-22"	"1999002/4/1999/1024/2-22-80007"	"torsk/164712/126436/NA"	78	1	35.418797786134	NA	255	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T03:55:00Z	32.38167	70.87167	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	10	1	315.480533252305	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	11	1	3890.92657677829	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	12	1	2944.48497702138	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	13	1	1367.08231075995	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	14	1	736.121244255345	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	15	1	622.127176436254	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	16	1	302.812439260723	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	17	1	196.83131214372	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	18	1	96.09188429891	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	20	1	342.026166327676	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	21	1	55.848781816313	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	22	1	54.767606270548	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	23	1	161.259131455437	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	24	1	158.395223428298	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	25	1	103.795843005053	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	26	1	204.186256961748	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	27	1	100.479896657436	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	28	1	49.474219620343	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	29	1	97.491953169301	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	30	1	96.104407853443	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	31	1	47.390217757236	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	32	1	46.757620007537	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	33	1	46.152260299331	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	34	1	91.144407734306	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	35	1	45.015704428727	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	36	1	88.962362247122	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	37	1	87.934397636012	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	39	1	128.987238798795	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	40	1	42.535993645549	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	41	1	84.184387507368	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	42	1	41.663428225698	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	43	1	41.248851596148	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	44	1	122.543051983282	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	45	1	121.37761415133	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	46	1	80.16549311116	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	47	1	39.717690776358	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	48	1	78.726925332919	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	52	1	76.089326083309	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	53	1	113.211715379995	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	56	1	73.724426947591	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	59	1	72.102436844647	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	64	1	35.418797786134	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	67	1	35.418797786134	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	68	1	70.837595572215	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	71	1	35.418797786134	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-23"	"1999002/4/1999/1024/2-23-80008"	"torsk/164712/126436/NA"	89	1	35.418797786134	NA	211	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T07:07:00Z	33.33	70.905	"3271"	NA	NA	NA
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	9	1	4295.00455978566	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	10	1	9567.58767990302	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	11	1	26421.7463989349	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	12	1	19327.5205190353	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	13	1	4620.86407989622	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	14	1	4295.00455978566	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	15	1	6673.60456300182	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	16	1	8245.07803367045	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	17	1	2314.73100803693	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	18	1	8147.02519597632	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	19	1	3836.78963111312	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	20	1	2162.48314010913	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	21	1	558.253060778133	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	22	1	1642.3375499533	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	23	1	3382.40435114121	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	24	1	3058.45291420962	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	25	1	2075.04425948787	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	26	1	765.376606328807	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	27	1	1506.56490700781	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	28	1	989.068467903484	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	29	1	1218.13716181513	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	30	1	720.480081574886	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	31	1	236.851487655832	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	32	1	467.379656905676	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	33	1	230.664302210481	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	35	1	899.93564633427	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	36	1	889.249673912203	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	37	1	439.487174397807	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	38	1	651.81266692414	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	39	1	214.888366164717	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	43	1	206.157564303456	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	47	1	198.504978281057	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	49	1	195.015629599616	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	50	1	386.691261609711	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	60	1	178.893616529178	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	95	1	177.019548413996	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
"1999002/4/1999/1024/2-24"	"1999002/4/1999/1024/2-24-80009"	"torsk/164712/126436/NA"	99	1	177.019548413996	NA	190	1	"SweepWidthCompensatedNormalized"	"1999002/4/1999/1024/2"	1.5	1999-01-29T09:56:00Z	34.36	70.91667	"3271"	4.4	NA	45
