"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"16"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-16"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"17"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-17"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"18"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-18"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"19"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-19"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"20"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-20"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"21"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-21"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"22"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-22"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"23"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-23"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"24"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-24"	NA	40	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"25"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-25"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"26"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-26"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"27"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-27"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"28"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-28"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"29"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-29"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"30"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-30"	NA	42	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"31"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-31"	NA	42	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"32"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-32"	NA	42	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"33"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-33"	NA	42	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"34"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-34"	NA	45	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"35"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-35"	NA	45	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"36"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-36"	NA	46	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"37"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-37"	NA	46	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"38"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-38"	NA	47	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"39"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-39"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"40"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-40"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"41"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-41"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"42"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-42"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"43"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-43"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"44"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-44"	NA	50	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"45"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-45"	NA	50	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"46"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-46"	NA	50	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"47"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-47"	NA	50	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"48"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-48"	NA	50	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"49"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-49"	NA	51	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"50"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-50"	NA	51	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"51"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-51"	NA	52	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"52"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-52"	NA	53	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"53"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-53"	NA	56	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"torsk/164712/126436/NA"	"3"	"54"	"1999002/4/1999/1024/2-21-80006-torsk/164712/126436/NA-3-54"	NA	57	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"1"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-1"	485	39	1	"IndividualWeight"	4	"F"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"2"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-2"	315	34	1	"IndividualWeight"	4	"M"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"3"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-3"	1550	56	1	"IndividualWeight"	5	"M"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"4"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-4"	1205	52	1	"IndividualWeight"	5	"M"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"5"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-5"	485	40	1	"IndividualWeight"	3	"F"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"6"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-6"	730	45	1	"IndividualWeight"	4	"F"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"7"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-7"	90	22	1	"IndividualWeight"	2	"F"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"8"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-8"	45	18	1	"IndividualWeight"	2	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"9"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-9"	16	12	1	"IndividualWeight"	1	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"10"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-10"	205	29	1	"IndividualWeight"	3	"M"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"11"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-11"	3780	78	1	"IndividualWeight"	7	"M"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"12"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-12"	2460	70	1	"IndividualWeight"	7	"M"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"13"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-13"	1660	60	1	"IndividualWeight"	6	"F"
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"14"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-14"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"15"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-15"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"16"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-16"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"17"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-17"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"18"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-18"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"19"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-19"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"20"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-20"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"21"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-21"	NA	10	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"22"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-22"	NA	11	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"23"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-23"	NA	11	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"24"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-24"	NA	11	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"25"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-25"	NA	11	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"26"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-26"	NA	11	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"27"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-27"	NA	11	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"28"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-28"	NA	12	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"29"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-29"	NA	12	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"30"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-30"	NA	13	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"31"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-31"	NA	13	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"32"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-32"	NA	13	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"33"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-33"	NA	13	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"34"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-34"	NA	15	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"35"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-35"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"36"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-36"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"37"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-37"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"38"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-38"	NA	17	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"39"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-39"	NA	19	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"40"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-40"	NA	22	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"41"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-41"	NA	24	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"42"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-42"	NA	26	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"43"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-43"	NA	26	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"44"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-44"	NA	28	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"45"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-45"	NA	28	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"46"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-46"	NA	29	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"47"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-47"	NA	30	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"48"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-48"	NA	30	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"49"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-49"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"50"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-50"	NA	32	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"51"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-51"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"52"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-52"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"53"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-53"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"54"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-54"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"55"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-55"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"56"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-56"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"57"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-57"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"58"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-58"	NA	37	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"59"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-59"	NA	37	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"60"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-60"	NA	37	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"61"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-61"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"62"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-62"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"63"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-63"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"64"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-64"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"65"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-65"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"66"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-66"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"67"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-67"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"68"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-68"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"69"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-69"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"70"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-70"	NA	40	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"71"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-71"	NA	40	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"72"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-72"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"73"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-73"	NA	42	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"74"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-74"	NA	44	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"75"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-75"	NA	47	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"76"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-76"	NA	47	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"77"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-77"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"78"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-78"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"79"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-79"	NA	48	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"80"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-80"	NA	55	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"81"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-81"	NA	55	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"82"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-82"	NA	55	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"83"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-83"	NA	55	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"84"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-84"	NA	55	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"22"	"80007"	"torsk/164712/126436/NA"	"2"	"85"	"1999002/4/1999/1024/2-22-80007-torsk/164712/126436/NA-2-85"	NA	57	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"23"	"80008"	"torsk/164712/126436/NA"	"3"	"1"	"1999002/4/1999/1024/2-23-80008-torsk/164712/126436/NA-3-1"	2405	68	1	"IndividualWeight"	6	"F"
"1999002/4/1999/1024/2"	"23"	"80008"	"torsk/164712/126436/NA"	"3"	"2"	"1999002/4/1999/1024/2-23-80008-torsk/164712/126436/NA-3-2"	1565	59	1	"IndividualWeight"	5	"F"
"1999002/4/1999/1024/2"	"23"	"80008"	"torsk/164712/126436/NA"	"3"	"3"	"1999002/4/1999/1024/2-23-80008-torsk/164712/126436/NA-3-3"	5960	89	1	"IndividualWeight"	8	"M"
