"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"IndividualKey"	"Individual"	"IndividualRoundWeight"	"IndividualTotalLength"	"LengthResolution"	"WeightMeasurement"	"IndividualAge"	"IndividualSex"
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"1"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-1"	NA	22	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"2"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-2"	NA	25	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"3"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-3"	NA	26	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"4"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-4"	NA	27	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"5"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-5"	NA	27	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"6"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-6"	NA	27	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"7"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-7"	NA	28	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"8"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-8"	NA	29	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"9"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-9"	NA	29	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"10"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-10"	NA	29	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"11"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-11"	NA	30	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"12"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-12"	NA	30	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"13"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-13"	NA	30	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"14"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-14"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"15"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-15"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"16"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-16"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"17"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-17"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"18"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-18"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"19"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-19"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"20"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-20"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"21"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-21"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"22"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-22"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"23"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-23"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"24"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-24"	NA	32	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"25"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-25"	NA	32	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"26"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-26"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"27"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-27"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"28"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-28"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"29"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-29"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"30"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-30"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"31"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-31"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"32"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-32"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"33"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-33"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"34"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-34"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"35"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-35"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"36"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-36"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"37"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-37"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"38"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-38"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"39"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-39"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"40"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-40"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"41"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-41"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"42"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-42"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"43"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-43"	NA	37	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"44"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-44"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"45"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-45"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"46"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-46"	NA	38	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"47"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-47"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"48"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-48"	NA	40	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"49"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-49"	NA	42	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"vanlig uer/166781/151324/NA"	"6"	"50"	"1999002/4/1999/1024/2-20-80005-vanlig uer/166781/151324/NA-6-50"	NA	44	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"1"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-1"	NA	14	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"2"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-2"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"3"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-3"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"4"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-4"	NA	17	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"5"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-5"	NA	17	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"6"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-6"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"7"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-7"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"8"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-8"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"9"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-9"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"10"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-10"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"11"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-11"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"12"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-12"	NA	19	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"13"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-13"	NA	19	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"14"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-14"	NA	19	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"15"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-15"	NA	20	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"20"	"80005"	"øyepål/164756/126444/NA"	"5"	"16"	"1999002/4/1999/1024/2-20-80005-øyepål/164756/126444/NA-5-16"	NA	20	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"1"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-1"	NA	9.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"2"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-2"	NA	9.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"3"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-3"	NA	10	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"4"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-4"	NA	10.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"5"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-5"	NA	11	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"6"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-6"	NA	11	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"7"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-7"	NA	11	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"8"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-8"	NA	11.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"9"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-9"	NA	11.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"10"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-10"	NA	12	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"11"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-11"	NA	12.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"12"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-12"	NA	13	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"13"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-13"	NA	13	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"14"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-14"	NA	13.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"15"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-15"	NA	14	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"16"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-16"	NA	14	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"17"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-17"	NA	15	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"18"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-18"	NA	15.5	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"19"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-19"	NA	17	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"20"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-20"	NA	17	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"21"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-21"	NA	20	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"sild'G03/161722.G03/126417/NA"	"2"	"22"	"1999002/4/1999/1024/2-21-80006-sild'G03/161722.G03/126417/NA-2-22"	NA	27	0.5	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"1"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-1"	NA	6	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"2"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-2"	NA	13	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"3"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-3"	NA	14	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"4"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-4"	NA	14	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"5"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-5"	NA	15	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"6"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-6"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"7"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-7"	NA	16	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"8"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-8"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"9"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-9"	NA	18	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"10"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-10"	NA	23	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"11"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-11"	NA	24	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"12"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-12"	NA	27	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"13"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-13"	NA	31	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"14"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-14"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"15"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-15"	NA	37	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"16"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-16"	NA	39	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"gapeflyndre/172877/127137/NA"	"9"	"17"	"1999002/4/1999/1024/2-21-80006-gapeflyndre/172877/127137/NA-9-17"	NA	41	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"1"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-1"	705	42	1	"IndividualWeight"	4	"F"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"2"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-2"	495	38	1	"IndividualWeight"	3	"M"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"3"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-3"	1070	48	1	"IndividualWeight"	5	"M"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"4"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-4"	1255	50	1	"IndividualWeight"	4	"F"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"5"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-5"	200	29	1	"IndividualWeight"	3	"M"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"6"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-6"	295	31	1	"IndividualWeight"	3	"F"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"7"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-7"	1780	57	1	"IndividualWeight"	6	"M"
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"8"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-8"	NA	26	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"9"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-9"	NA	29	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"10"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-10"	NA	33	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"11"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-11"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"12"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-12"	NA	34	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"13"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-13"	NA	35	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"14"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-14"	NA	36	1	"IndividualWeight"	NA	NA
"1999002/4/1999/1024/2"	"21"	"80006"	"hyse/164744/126437/NA"	"4"	"15"	"1999002/4/1999/1024/2-21-80006-hyse/164744/126437/NA-4-15"	NA	36	1	"IndividualWeight"	NA	NA
